"","Date","Average.Temperature","Total.Precipitation","Humidity..rh.","WhetherBloom"
"1812",1961-01-08,39.7916666666667,0,47.875,0
"1813",1961-01-09,29.9166666666667,0,46.6666666666667,0
"1814",1961-01-10,30.8333333333333,0,46.6666666666667,0
"1815",1961-01-11,35.8333333333333,0,48.1666666666667,0
"1816",1961-01-12,39.6666666666667,0,53.2083333333333,0
"1817",1961-01-13,38.3333333333333,0,63.5416666666667,0
"1818",1961-01-14,43.25,0,79.2916666666667,0
"1819",1961-01-15,39.6666666666667,0.78,89.5416666666667,0
"1820",1961-01-16,33.7916666666667,0.02,85.2916666666667,0
"1821",1961-01-17,41.0833333333333,0,69.9583333333333,0
"1822",1961-01-18,43.0416666666667,0,56.4166666666667,0
"1823",1961-01-19,32,1.05,75.8333333333333,0
"1824",1961-01-20,21.75,0.09,68.25,0
"1825",1961-01-21,21.125,0,65.25,0
"1826",1961-01-22,17.625,0,57.5833333333333,0
"1827",1961-01-23,23.1666666666667,0,64,0
"1828",1961-01-24,22,0,62.75,0
"1829",1961-01-25,13.4583333333333,0,53.9583333333333,0
"1830",1961-01-26,14.8333333333333,0.58,67.0416666666667,0
"1831",1961-01-27,18.5416666666667,0,68.7916666666667,0
"1832",1961-01-28,17.2083333333333,0,54.375,0
"1833",1961-01-29,20.9583333333333,0,57.2083333333333,0
"1834",1961-01-30,22.9166666666667,0,54.4166666666667,0
"1835",1961-01-31,27.0833333333333,0,55.125,0
"1836",1961-02-01,26.25,0,69.7083333333333,0
"1837",1961-02-02,12,0,51.7083333333333,0
"1838",1961-02-03,18.9583333333333,1.07,77.3333333333333,0
"1839",1961-02-04,29.5,0.24,79.0416666666667,0
"1840",1961-02-05,30.7916666666667,0,65.3333333333333,0
"1841",1961-02-06,29.2083333333333,0,67.375,0
"1842",1961-02-07,32.7083333333333,0,54.1666666666667,0
"1843",1961-02-08,30.8333333333333,1.63,86.1666666666667,0
"1844",1961-02-09,36.25,0,66.125,0
"1845",1961-02-10,39.5,0,58.9166666666667,0
"1846",1961-02-11,36.0416666666667,0,69.5833333333333,0
"1847",1961-02-12,32.1666666666667,0.35,89.5,0
"1848",1961-02-13,35.125,0,83.875,0
"1849",1961-02-14,42.5416666666667,0,69.1666666666667,0
"1850",1961-02-15,47,0,40.25,0
"1851",1961-02-16,42.4583333333333,0,54.5,0
"1852",1961-02-17,42.1666666666667,0.02,68,0
"1853",1961-02-18,53.5,0.43,84.4166666666667,0
"1854",1961-02-19,57.4583333333333,0,68.4166666666667,0
"1855",1961-02-20,42.6666666666667,0,48.0833333333333,0
"1856",1961-02-21,37.4166666666667,0.24,86.375,0
"1857",1961-02-22,40.9166666666667,0.28,90.5833333333333,0
"1858",1961-02-23,50.7916666666667,0.57,87.2916666666667,0
"1859",1961-02-24,56.4583333333333,0,66.8333333333333,0
"1860",1961-02-25,57.5833333333333,0.7,76.1666666666667,0
"1861",1961-02-26,45.7083333333333,0.02,54.4166666666667,0
"1862",1961-02-27,52.7916666666667,0,46.5416666666667,0
"1863",1961-02-28,43.75,0.16,65.625,0
"1864",1961-03-01,39,0.08,83.125,0
"1865",1961-03-02,46.6666666666667,0,52.25,0
"1866",1961-03-03,54.1666666666667,0,44.625,0
"1867",1961-03-04,57.5416666666667,0.01,54.5,0
"1868",1961-03-05,62.8333333333333,0,70.1666666666667,0
"1869",1961-03-06,65,0.19,78.0416666666667,0
"1870",1961-03-07,59.1666666666667,0,68.0416666666667,0
"1871",1961-03-08,44.375,0.75,78.7083333333333,0
"1872",1961-03-09,40.2083333333333,0,67.4166666666667,0
"1873",1961-03-10,35.1666666666667,0,46,0
"1874",1961-03-11,43.125,0,43.5416666666667,0
"1875",1961-03-12,53.4583333333333,0,51.625,0
"1876",1961-03-13,45.75,0,59.5416666666667,0
"1877",1961-03-14,44.7083333333333,0.33,85.625,0
"1878",1961-03-15,52.5833333333333,0,50.5416666666667,0
"1879",1961-03-16,43.2083333333333,0,40.5,0
"1880",1961-03-17,31.9583333333333,0,40,0
"1881",1961-03-18,33.5416666666667,0.52,54.0416666666667,0
"1882",1961-03-19,39.8333333333333,0.3,86.0416666666667,0
"1883",1961-03-20,45.125,0,50.9166666666667,0
"1884",1961-03-21,42.2083333333333,0.01,52.5833333333333,0
"1885",1961-03-22,36.625,1.04,90.375,0
"1886",1961-03-23,39.5416666666667,0.04,86.5,0
"1887",1961-03-24,45.875,0,67.0416666666667,0
"1888",1961-03-25,48.25,0,44.1666666666667,0
"1889",1961-03-26,52.4166666666667,0,39.625,0
"1890",1961-03-27,59.9166666666667,0,45.375,0
"1891",1961-03-28,62.5,0.05,62.6666666666667,0
"1892",1961-03-29,57.6666666666667,0,49.5416666666667,0
"1893",1961-03-30,50.9583333333333,0,37.625,0
"1894",1961-03-31,40.8333333333333,0.86,70.125,0
"1895",1961-04-01,44.0833333333333,0.01,70.625,0
"1896",1961-04-02,43.375,0,41.4166666666667,1
"1897",1961-04-03,44,0,38.0833333333333,1
"1898",1961-04-04,43.3333333333333,0,52.3333333333333,1
"1899",1961-04-05,51.2083333333333,0,44.625,1
"1900",1961-04-06,52.2916666666667,0,41,1
"1901",1961-04-07,47.1666666666667,0,46.5416666666667,1
"1902",1961-04-08,45.0833333333333,0,40.8333333333333,1
"1903",1961-04-09,43.9166666666667,0.25,58.7916666666667,1
"1904",1961-04-10,46.25,0.69,72.6666666666667,1
"1905",1961-04-11,48.25,0,46.6666666666667,1
"1906",1961-04-12,44,0.4,71.625,1
"1907",1961-04-13,42.75,1.28,79.1666666666667,1
"1908",1961-04-14,53.5,0,48.0416666666667,1
"1909",1961-04-15,59.5833333333333,0,59.9583333333333,1
"1910",1961-04-16,57.375,0.14,64.125,1
"1911",1961-04-17,50.9583333333333,0,40.2916666666667,1
"1912",1961-04-18,47,0,46.0833333333333,1
"1913",1961-04-19,48.9583333333333,0,51.125,1
"1914",1961-04-20,50.75,0,44.875,1
"1915",1961-04-21,52.7083333333333,0.01,54.2083333333333,1
"1916",1961-04-22,65.5416666666667,0.01,59.375,1
"1917",1961-04-23,68.625,0,50.625,1
"1918",1961-04-24,69.5833333333333,0,60.0833333333333,1
"1919",1961-04-25,76.125,0,48.2083333333333,1
"1920",1961-04-26,65.7083333333333,0.19,54.5416666666667,1
"1921",1961-04-27,52.9166666666667,0,47.7916666666667,1
"1922",1961-04-28,51.8333333333333,0.23,71.5833333333333,1
"1923",1961-04-29,49.0833333333333,0.03,49.25,1
"1924",1961-04-30,52.7391304347826,0,38.1739130434783,1
"1925",1962-01-01,36.25,0,62.125,0
"1926",1962-01-02,31.9166666666667,0,59.25,0
"1927",1962-01-03,33.1666666666667,0,67.0833333333333,0
"1928",1962-01-04,47.0833333333333,0,53.4583333333333,0
"1929",1962-01-05,37.3333333333333,0,75.0416666666667,0
"1930",1962-01-06,41.7916666666667,0.95,93.2083333333333,0
"1931",1962-01-07,48.5,0,61.4166666666667,0
"1932",1962-01-08,40.3333333333333,0.02,62,0
"1933",1962-01-09,30.25,0,47.9166666666667,0
"1934",1962-01-10,18.125,0.06,54.7916666666667,0
"1935",1962-01-11,15.2083333333333,0,52.125,0
"1936",1962-01-12,22.7083333333333,0,48.5416666666667,0
"1937",1962-01-13,28.0416666666667,0,42.4583333333333,0
"1938",1962-01-14,32.875,0,55.0833333333333,0
"1939",1962-01-15,44.4583333333333,0.38,78.5833333333333,0
"1940",1962-01-16,37.375,0,52.4583333333333,0
"1941",1962-01-17,33.7083333333333,0,61.6666666666667,0
"1942",1962-01-18,29,0,46.625,0
"1943",1962-01-19,29.25,0.01,59.75,0
"1944",1962-01-20,32.125,0,74.625,0
"1945",1962-01-21,34.5833333333333,0,66.6666666666667,0
"1946",1962-01-22,46.7083333333333,0.06,81.75,0
"1947",1962-01-23,44.5833333333333,0.02,45.4583333333333,0
"1948",1962-01-24,36.75,0,53.7083333333333,0
"1949",1962-01-25,45.75,0,61.875,0
"1950",1962-01-26,43.875,0.08,80.5416666666667,0
"1951",1962-01-27,46.4166666666667,0.01,56.125,0
"1952",1962-01-28,30.4166666666667,0,49.9583333333333,0
"1953",1962-01-29,30.5416666666667,0,55.9583333333333,0
"1954",1962-01-30,37.2083333333333,0,64.2916666666667,0
"1955",1962-01-31,22.0833333333333,0,41.0833333333333,0
"1956",1962-02-01,31,0.08,60.7916666666667,0
"1957",1962-02-02,26.4166666666667,0.02,84.25,0
"1958",1962-02-03,31.4166666666667,0.04,88.3333333333333,0
"1959",1962-02-04,40.5833333333333,0,82.7916666666667,0
"1960",1962-02-05,49.0833333333333,0.1,70.625,0
"1961",1962-02-06,30.3333333333333,0,49.125,0
"1962",1962-02-07,20.7083333333333,0,45.75,0
"1963",1962-02-08,32.4166666666667,0,63.1666666666667,0
"1964",1962-02-09,32.8333333333333,0.43,79.4166666666667,0
"1965",1962-02-10,27.7083333333333,0,62.0833333333333,0
"1966",1962-02-11,19.2083333333333,0,40.0416666666667,0
"1967",1962-02-12,24.3333333333333,0.05,74.7916666666667,0
"1968",1962-02-13,28.7083333333333,0.09,59.5833333333333,0
"1969",1962-02-14,38.125,0.25,71.1666666666667,0
"1970",1962-02-15,36.5,0,52.625,0
"1971",1962-02-16,32.7916666666667,0.17,84.1666666666667,0
"1972",1962-02-17,40.9166666666667,0,60.4166666666667,0
"1973",1962-02-18,36.1666666666667,0.01,50,0
"1974",1962-02-19,36.2083333333333,0.66,88.1666666666667,0
"1975",1962-02-20,37.625,0,59.875,0
"1976",1962-02-21,33.625,0.04,73.7083333333333,0
"1977",1962-02-22,41.0416666666667,0,94.625,0
"1978",1962-02-23,41.5416666666667,0.02,88.8333333333333,0
"1979",1962-02-24,41.625,0.04,75.3333333333333,0
"1980",1962-02-25,33.9166666666667,0,66.125,0
"1981",1962-02-26,38.75,1.06,91.2083333333333,0
"1982",1962-02-27,43.2083333333333,0.47,95.4583333333333,0
"1983",1962-02-28,44.7083333333333,0.12,87.7083333333333,0
"1984",1962-03-01,32.6666666666667,0,48.7916666666667,0
"1985",1962-03-02,24.6666666666667,0,42.8333333333333,0
"1986",1962-03-03,27.3333333333333,0,38.5416666666667,0
"1987",1962-03-04,33,0,40.875,0
"1988",1962-03-05,33.0416666666667,0.22,72.8333333333333,0
"1989",1962-03-06,34.125,1.05,91.9583333333333,0
"1990",1962-03-07,35.2083333333333,0.06,64.25,0
"1991",1962-03-08,34.875,0,54.875,0
"1992",1962-03-09,34.125,0.07,83.5833333333333,0
"1993",1962-03-10,38.625,0,86.1666666666667,0
"1994",1962-03-11,41.25,0.27,79.9166666666667,0
"1995",1962-03-12,47.7916666666667,0.65,83.7916666666667,0
"1996",1962-03-13,45.5833333333333,0,66.7083333333333,0
"1997",1962-03-14,43.0833333333333,0,52.7083333333333,0
"1998",1962-03-15,42.6666666666667,0,51.0416666666667,0
"1999",1962-03-16,39.9583333333333,0,50.875,0
"2000",1962-03-17,41.875,0,49.2916666666667,0
"2001",1962-03-18,42.9166666666667,0,43.7083333333333,0
"2002",1962-03-19,43,0.06,60.0833333333333,0
"2003",1962-03-20,50.2916666666667,0,65.7916666666667,0
"2004",1962-03-21,46.4583333333333,0.77,89.25,0
"2005",1962-03-22,47.125,0,62.375,0
"2006",1962-03-23,48.5,0,60.7916666666667,0
"2007",1962-03-24,49.25,0,47.2083333333333,0
"2008",1962-03-25,49.1666666666667,0,37.7083333333333,0
"2009",1962-03-26,52.5416666666667,0,33.2083333333333,0
"2010",1962-03-27,52.8333333333333,0,37.5416666666667,0
"2011",1962-03-28,53.25,0,38.7916666666667,0
"2012",1962-03-29,60.3333333333333,0,39.75,0
"2013",1962-03-30,67.4166666666667,0,47.2083333333333,0
"2014",1962-03-31,64.9166666666667,0.51,70.7083333333333,0
"2015",1962-04-01,53.0833333333333,0.79,82.7083333333333,0
"2016",1962-04-02,44.875,0,45.9166666666667,0
"2017",1962-04-03,44.1666666666667,0,43.4166666666667,0
"2018",1962-04-04,45.625,0,49.0833333333333,0
"2019",1962-04-05,52.7083333333333,0,48.2083333333333,0
"2020",1962-04-06,56.875,0,63,0
"2021",1962-04-07,63.0833333333333,0.65,78.0833333333333,1
"2022",1962-04-08,56.4583333333333,0.18,83.8333333333333,1
"2023",1962-04-09,56.0416666666667,0.03,68.8333333333333,1
"2024",1962-04-10,58.875,0,29.9583333333333,1
"2025",1962-04-11,49.2916666666667,0.12,79.125,1
"2026",1962-04-12,47.1666666666667,0.53,95.7083333333333,1
"2027",1962-04-13,45.25,0.26,73.2083333333333,1
"2028",1962-04-14,47.625,0,40.875,1
"2029",1962-04-15,43.4166666666667,0,51.125,1
"2030",1962-04-16,40.9583333333333,0,45.5416666666667,1
"2031",1962-04-17,43.9583333333333,0,37.9583333333333,1
"2032",1962-04-18,52,0,42.2083333333333,1
"2033",1962-04-19,52.7916666666667,0.06,52.3333333333333,1
"2034",1962-04-20,46.1666666666667,0.2,82.6666666666667,1
"2035",1962-04-21,53.9166666666667,0,52.2916666666667,1
"2036",1962-04-22,67.5833333333333,0,37.9583333333333,1
"2037",1962-04-23,66.1666666666667,0,38.2916666666667,1
"2038",1962-04-24,58.4583333333333,0,39.1666666666667,1
"2039",1962-04-25,66.9166666666667,0,40.125,1
"2040",1962-04-26,74.2083333333333,0,37,1
"2041",1962-04-27,75.7916666666667,0,44.8333333333333,1
"2042",1962-04-28,74.625,0,55.3333333333333,1
"2043",1962-04-29,72.304347826087,0.25,74,1
"2044",1962-04-30,70.2083333333333,0,78.75,1
"2045",1963-01-01,22,0,52.625,0
"2046",1963-01-02,28.875,0,65.5416666666667,0
"2047",1963-01-03,32.6666666666667,0,75.1666666666667,0
"2048",1963-01-04,33.2083333333333,0,67.0833333333333,0
"2049",1963-01-05,32.9583333333333,0,66.625,0
"2050",1963-01-06,35.2916666666667,0,71.875,0
"2051",1963-01-07,36.1666666666667,0,79.5,0
"2052",1963-01-08,35.875,0,77.7083333333333,0
"2053",1963-01-09,39.4583333333333,0,68,0
"2054",1963-01-10,46.7916666666667,0,60.4583333333333,0
"2055",1963-01-11,49.3333333333333,0.03,85.9583333333333,0
"2056",1963-01-12,42.7083333333333,0.49,98.0833333333333,0
"2057",1963-01-13,36.75,0.23,77.1666666666667,0
"2058",1963-01-14,26.3333333333333,0,49.25,0
"2059",1963-01-15,29.9583333333333,0,61.7083333333333,0
"2060",1963-01-16,32.8333333333333,0,57.5,0
"2061",1963-01-17,40.0416666666667,0,47.2083333333333,0
"2062",1963-01-18,41.25,0,81.0416666666667,0
"2063",1963-01-19,35.9166666666667,0.23,97.7916666666667,0
"2064",1963-01-20,47.4583333333333,0.18,88.2083333333333,0
"2065",1963-01-21,24.375,0.01,43.9583333333333,0
"2066",1963-01-22,28.125,0,43.5833333333333,0
"2067",1963-01-23,36.75,0.11,57.75,0
"2068",1963-01-24,14.5416666666667,0,40.875,0
"2069",1963-01-25,20.8333333333333,0,36.25,0
"2070",1963-01-26,28.4166666666667,0.42,68.6666666666667,0
"2071",1963-01-27,26.875,0.07,72.75,0
"2072",1963-01-28,15.6666666666667,0,51.4166666666667,0
"2073",1963-01-29,19.375,0,56.7916666666667,0
"2074",1963-01-30,31.125,0.02,69.5833333333333,0
"2075",1963-01-31,29.7083333333333,0.07,65.7083333333333,0
"2076",1963-02-01,27.4166666666667,0.04,72.9166666666667,0
"2077",1963-02-02,33,0.22,97.8333333333333,0
"2078",1963-02-03,28.7916666666667,0,50.1666666666667,0
"2079",1963-02-04,24.625,0,41.7083333333333,0
"2080",1963-02-05,33.875,0,66.375,0
"2081",1963-02-06,39.5833333333333,0,72.4583333333333,0
"2082",1963-02-07,38.625,0,77.125,0
"2083",1963-02-08,26.5416666666667,0,49.8333333333333,0
"2084",1963-02-09,27.0833333333333,0,52.2916666666667,0
"2085",1963-02-10,37.4166666666667,0,58.7083333333333,0
"2086",1963-02-11,42.875,0.11,74.7916666666667,0
"2087",1963-02-12,30.9166666666667,0.56,89.2916666666667,0
"2088",1963-02-13,28.9166666666667,0,58.6666666666667,0
"2089",1963-02-14,29.875,0,63.2916666666667,0
"2090",1963-02-15,21.375,0,44.0416666666667,0
"2091",1963-02-16,17.5833333333333,0,44.0833333333333,0
"2092",1963-02-17,27.25,0,44.6666666666667,0
"2093",1963-02-18,39,0,41.7916666666667,0
"2094",1963-02-19,35.75,0.77,78.2083333333333,0
"2095",1963-02-20,44.125,0,56.25,0
"2096",1963-02-21,28.5833333333333,0,43.5416666666667,0
"2097",1963-02-22,14.7916666666667,0,36.0833333333333,0
"2098",1963-02-23,23.1666666666667,0,40.125,0
"2099",1963-02-24,33.0416666666667,0.24,71.4583333333333,0
"2100",1963-02-25,35.2083333333333,0,53.5833333333333,0
"2101",1963-02-26,22.875,0,46.7916666666667,0
"2102",1963-02-27,22.2083333333333,0,40.75,0
"2103",1963-02-28,37,0,44.4583333333333,0
"2104",1963-03-01,35.7083333333333,0.04,70.5416666666667,0
"2105",1963-03-02,38.2083333333333,0,71.875,0
"2106",1963-03-03,42.8333333333333,0,48.0416666666667,0
"2107",1963-03-04,49.3333333333333,0.01,58.75,0
"2108",1963-03-05,43.8333333333333,0.13,94.5833333333333,0
"2109",1963-03-06,42.4166666666667,1.01,73.75,0
"2110",1963-03-07,42.875,0,44.8333333333333,0
"2111",1963-03-08,45.7083333333333,0,44.1666666666667,0
"2112",1963-03-09,49.25,0,47,0
"2113",1963-03-10,48.5416666666667,0.01,46.625,0
"2114",1963-03-11,36.3333333333333,0.79,72,0
"2115",1963-03-12,42.6666666666667,1.32,90.5833333333333,0
"2116",1963-03-13,50.4166666666667,0,86,0
"2117",1963-03-14,45.7916666666667,0,56.375,0
"2118",1963-03-15,40.8333333333333,0,40.125,0
"2119",1963-03-16,42.875,0.48,67.2083333333333,0
"2120",1963-03-17,57.75,0.35,69.7083333333333,0
"2121",1963-03-18,53.5,0,46.0833333333333,0
"2122",1963-03-19,38.4166666666667,0.82,76.5833333333333,0
"2123",1963-03-20,44.125,0.04,70.4166666666667,0
"2124",1963-03-21,38.7916666666667,0.02,61.9166666666667,0
"2125",1963-03-22,39,0,49.9166666666667,0
"2126",1963-03-23,41.9166666666667,0,42.125,0
"2127",1963-03-24,55.2916666666667,0,43.9166666666667,0
"2128",1963-03-25,65.625,0,29.4166666666667,0
"2129",1963-03-26,60.4166666666667,0.34,57.0833333333333,0
"2130",1963-03-27,55.8333333333333,0.07,59.0416666666667,0
"2131",1963-03-28,63.1666666666667,0,35.7916666666667,0
"2132",1963-03-29,57.5833333333333,0,48.3333333333333,0
"2133",1963-03-30,61.9583333333333,0,57.5833333333333,0
"2134",1963-03-31,61.6666666666667,0,48.375,0
"2135",1963-04-01,49.625,0.18,76.5833333333333,0
"2136",1963-04-02,68.2916666666667,0.04,59.375,0
"2137",1963-04-03,75.9166666666667,0,38.2083333333333,1
"2138",1963-04-04,64.0416666666667,0,33.1666666666667,1
"2139",1963-04-05,48.875,0,27.6666666666667,1
"2140",1963-04-06,52.75,0,40.7916666666667,1
"2141",1963-04-07,56.75,0,53.8333333333333,1
"2142",1963-04-08,53.125,0,33.875,1
"2143",1963-04-09,50.6666666666667,0.02,70.375,1
"2144",1963-04-10,43.75,0,39.7916666666667,1
"2145",1963-04-11,49.1666666666667,0,39.4583333333333,1
"2146",1963-04-12,52,0,38.5416666666667,1
"2147",1963-04-13,52.8333333333333,0,38,1
"2148",1963-04-14,55.125,0,33.4583333333333,1
"2149",1963-04-15,53.2916666666667,0,31.0833333333333,1
"2150",1963-04-16,56.3333333333333,0,30.9166666666667,1
"2151",1963-04-17,58.1666666666667,0.07,62.7083333333333,1
"2152",1963-04-18,68.6666666666667,0,63.5416666666667,1
"2153",1963-04-19,73.75,0,49.4583333333333,1
"2154",1963-04-20,74.5833333333333,0,27.0416666666667,1
"2155",1963-04-21,68.375,0,35,1
"2156",1963-04-22,63.25,0,32.9583333333333,1
"2157",1963-04-23,52.9166666666667,0.34,64.125,1
"2158",1963-04-24,48.875,0,43.3333333333333,1
"2159",1963-04-25,50.625,0,41.2083333333333,1
"2160",1963-04-26,55.6666666666667,0,40.9166666666667,1
"2161",1963-04-27,57.625,0,41.4583333333333,1
"2162",1963-04-28,58.0434782608696,0,34.5652173913044,1
"2163",1963-04-29,53.2083333333333,0.15,61.375,1
"2164",1963-04-30,62.4583333333333,0.19,77.5833333333333,1
"2165",1964-01-01,32.9166666666667,0.64,80.5416666666667,0
"2166",1964-01-02,40.7083333333333,0,60.7083333333333,0
"2167",1964-01-03,49.8333333333333,0,43.4166666666667,0
"2168",1964-01-04,46,0,42.2083333333333,0
"2169",1964-01-05,40.8333333333333,0,44.5833333333333,0
"2170",1964-01-06,45.75,0.13,46.5416666666667,0
"2171",1964-01-07,43.75,0.39,71.7083333333333,0
"2172",1964-01-08,37.375,0,61.5,0
"2173",1964-01-09,42.875,1.14,91.0416666666667,0
"2174",1964-01-10,35.3333333333333,0,41.7083333333333,0
"2175",1964-01-11,31.25,0,36.75,0
"2176",1964-01-12,23.2083333333333,0.29,63.5416666666667,0
"2177",1964-01-13,20.625,0.47,72.375,0
"2178",1964-01-14,17.7916666666667,0,47.0833333333333,0
"2179",1964-01-15,22.875,0,42.2083333333333,0
"2180",1964-01-16,30.375,0,33.625,0
"2181",1964-01-17,34.0833333333333,0,42.5833333333333,0
"2182",1964-01-18,34.2916666666667,0,58.2916666666667,0
"2183",1964-01-19,37.8333333333333,0,61.0833333333333,0
"2184",1964-01-20,39.75,0.3,88.25,0
"2185",1964-01-21,48.875,0,37.2916666666667,0
"2186",1964-01-22,50.4583333333333,0,44.7083333333333,0
"2187",1964-01-23,45.5,0,58.625,0
"2188",1964-01-24,45.5416666666667,0.04,70.5833333333333,0
"2189",1964-01-25,54.875,0.58,64.75,0
"2190",1964-01-26,45.4166666666667,0,30.0416666666667,0
"2191",1964-01-27,44.4583333333333,0,41.5416666666667,0
"2192",1964-01-28,35.4166666666667,0,48.25,0
"2193",1964-01-29,30.5416666666667,0,41,0
"2194",1964-01-30,38.6666666666667,0,43,0
"2195",1964-01-31,35.4583333333333,0,58.375,0
"2196",1964-02-01,40.8333333333333,0.12,74.3333333333333,0
"2197",1964-02-02,42.125,0,48.5833333333333,0
"2198",1964-02-03,34.2083333333333,0,37.7083333333333,0
"2199",1964-02-04,39.875,0,24.9166666666667,0
"2200",1964-02-05,48.125,0,23.3333333333333,0
"2201",1964-02-06,44.4583333333333,0.5,65.2083333333333,0
"2202",1964-02-07,48.625,0,58.5833333333333,0
"2203",1964-02-08,37.5,0,45.75,0
"2204",1964-02-09,38.125,0,40.3333333333333,0
"2205",1964-02-10,35.8333333333333,0.01,62.125,0
"2206",1964-02-11,26.7916666666667,0.85,76,0
"2207",1964-02-12,30.2083333333333,0,39.25,0
"2208",1964-02-13,35.75,0,47.625,0
"2209",1964-02-14,39.4166666666667,0,52.0833333333333,0
"2210",1964-02-15,33.9583333333333,0.35,64.0416666666667,0
"2211",1964-02-16,37.0833333333333,0.3,63.9583333333333,0
"2212",1964-02-17,35.5,0,42.7083333333333,0
"2213",1964-02-18,35.25,0.55,73.5833333333333,0
"2214",1964-02-19,36.375,0.39,84.75,0
"2215",1964-02-20,35.9583333333333,0.06,58.5833333333333,0
"2216",1964-02-21,33.0833333333333,0,45.875,0
"2217",1964-02-22,29.0416666666667,0,49.1666666666667,0
"2218",1964-02-23,27.9583333333333,0,48.125,0
"2219",1964-02-24,36.1666666666667,0,46.3333333333333,0
"2220",1964-02-25,32.7916666666667,0,53.2083333333333,0
"2221",1964-02-26,41.8333333333333,0,60,0
"2222",1964-02-27,33.375,0,36.1666666666667,0
"2223",1964-02-28,32.125,0.25,64.5833333333333,0
"2224",1964-02-29,36.4166666666667,0,50.875,0
"2225",1964-03-01,43.1666666666667,0,44.1666666666667,0
"2226",1964-03-02,52.1666666666667,0,49.625,0
"2227",1964-03-03,47.6666666666667,0.32,87.2916666666667,0
"2228",1964-03-04,47.9166666666667,0,91.2083333333333,0
"2229",1964-03-05,64.125,0,56.7916666666667,0
"2230",1964-03-06,46.3333333333333,0,39.4166666666667,0
"2231",1964-03-07,47.4583333333333,0,58.9166666666667,0
"2232",1964-03-08,49.4166666666667,0.26,76.5833333333333,0
"2233",1964-03-09,61.7916666666667,0,74.6666666666667,0
"2234",1964-03-10,61.6666666666667,0,51.5833333333333,0
"2235",1964-03-11,39.9583333333333,0,52.625,0
"2236",1964-03-12,40.0833333333333,0.02,71.2083333333333,0
"2237",1964-03-13,42.3333333333333,0,50.4583333333333,0
"2238",1964-03-14,46.5833333333333,0.31,82.75,0
"2239",1964-03-15,48.625,0.08,72.9583333333333,0
"2240",1964-03-16,50.5416666666667,0,47.5833333333333,0
"2241",1964-03-17,54.7083333333333,0,38.8333333333333,0
"2242",1964-03-18,34.5833333333333,0,40.25,0
"2243",1964-03-19,37.8333333333333,0,41.25,0
"2244",1964-03-20,42.4583333333333,0,37.5416666666667,0
"2245",1964-03-21,37.2916666666667,0.94,86.5416666666667,0
"2246",1964-03-22,41,0.11,74.875,0
"2247",1964-03-23,44.0833333333333,0,54.9166666666667,0
"2248",1964-03-24,52.3333333333333,0,60.0416666666667,0
"2249",1964-03-25,60.75,0,64.3333333333333,0
"2250",1964-03-26,58.375,0.01,61.0416666666667,0
"2251",1964-03-27,43.8333333333333,0,39.7916666666667,0
"2252",1964-03-28,48.125,0,57.8333333333333,0
"2253",1964-03-29,45,0,52.375,0
"2254",1964-03-30,33.7083333333333,0.4,70.3333333333333,0
"2255",1964-03-31,33.125,0.06,51.9583333333333,0
"2256",1964-04-01,36.2083333333333,0.04,60.2916666666667,0
"2257",1964-04-02,40.0416666666667,0.3,68.25,0
"2258",1964-04-03,55.5416666666667,0.1,59.9583333333333,0
"2259",1964-04-04,40.2916666666667,0,40.4583333333333,0
"2260",1964-04-05,46.6666666666667,0,38.875,0
"2261",1964-04-06,43.1666666666667,0.44,81.8333333333333,0
"2262",1964-04-07,55.625,0.32,91.25,0
"2263",1964-04-08,55.5416666666667,0.64,79.5833333333333,0
"2264",1964-04-09,47.2083333333333,0,40.9166666666667,0
"2265",1964-04-10,53.8333333333333,0,34.2083333333333,0
"2266",1964-04-11,56.2083333333333,0,44.6666666666667,1
"2267",1964-04-12,58.2916666666667,0,45.0833333333333,1
"2268",1964-04-13,62.5,0,57,1
"2269",1964-04-14,64.125,0.39,82.2916666666667,1
"2270",1964-04-15,62.25,0,50.9166666666667,1
"2271",1964-04-16,56.0416666666667,0,27.5,1
"2272",1964-04-17,69.875,0,30.5416666666667,1
"2273",1964-04-18,76.9166666666667,0,32.8333333333333,1
"2274",1964-04-19,66.875,0.46,64.7083333333333,1
"2275",1964-04-20,52.3333333333333,0.33,89.875,1
"2276",1964-04-21,46.5416666666667,0,85.5,1
"2277",1964-04-22,52.375,0,85.6666666666667,1
"2278",1964-04-23,61.25,0,62.2916666666667,1
"2279",1964-04-24,61.125,0,50.375,1
"2280",1964-04-25,51.7083333333333,0,51,1
"2281",1964-04-26,53.6086956521739,0,56.1739130434783,1
"2282",1964-04-27,54.5,0.04,69.1666666666667,1
"2283",1964-04-28,62.1666666666667,0.1,85.9166666666667,1
"2284",1964-04-29,52.25,0.24,88.6666666666667,1
"2285",1964-04-30,48.875,0.99,89.0416666666667,1
"2286",1965-01-01,36.7083333333333,0,66.375,0
"2287",1965-01-02,39.5833333333333,0.07,85.0416666666667,0
"2288",1965-01-03,38,0,46.2083333333333,0
"2289",1965-01-04,37.0833333333333,0,43.0416666666667,0
"2290",1965-01-05,40.0416666666667,0,52.75,0
"2291",1965-01-06,42.8333333333333,0,50.375,0
"2292",1965-01-07,39.75,0.02,61.875,0
"2293",1965-01-08,50.375,0.42,71.3333333333333,0
"2294",1965-01-09,52.7916666666667,0.33,73.2916666666667,0
