Date,Average Temperature,Total Precipitation,Humidity (rh),Pressure (in),Wind Speed (mph)
19710415,48.833333333333336,0,31.166666666666668,30.124166666666664,11
19710416,57,0,36.833333333333336,29.860833333333332,11.708333333333334
19710417,54.875,0.08,56.958333333333336,29.920416666666664,7.25
19710418,59.541666666666664,0,46.791666666666664,29.98125,12.791666666666666
19710419,62.416666666666664,0,33.166666666666664,30.072083333333335,10.625
19710420,63.625,0,36.833333333333336,29.861666666666668,7.916666666666667
19710421,64.875,0,44.916666666666664,29.504166666666663,11.875
19710422,54.083333333333336,0,44.333333333333336,29.58791666666667,18.083333333333332
19710423,55.25,0,42.166666666666664,29.639166666666664,13.791666666666666
19710424,58.083333333333336,0,43.833333333333336,29.445416666666663,13.666666666666666
19710425,58.34782608695652,0,37.34782608695652,29.680000000000003,12.521739130434783
19710426,56,0,48.75,29.765833333333333,12.25
19710427,53.166666666666664,0,46.625,29.942499999999995,11.208333333333334
19710428,55.416666666666664,0.07,71.625,29.68583333333332,11.458333333333334
19710429,55,0,53.791666666666664,29.777500000000003,12.666666666666666
19710430,53.625,0,52.375,29.950833333333335,9
19710501,56.95652173913044,0,48.21739130434783,29.925217391304347,7.391304347826087
19710502,56.43478260869565,0.02,64.43478260869566,29.76956521739131,9.652173913043478
19710503,51.82608695652174,0,57.91304347826087,29.706521739130434,16.304347826086957
19710504,55.78260869565217,0,37.08695652173913,29.791739130434774,14.91304347826087
19710505,64.29166666666667,0,39.875,29.865416666666672,11.875
19710506,66.45833333333333,0.02,69.41666666666667,29.765416666666663,9.583333333333334
19710507,60,0.21,72.21739130434783,29.999565217391314,7.3478260869565215
19710508,58.875,0.38000000000000006,85.20833333333333,29.79791666666667,6.833333333333333
19710509,61.75,0,58.625,29.856250000000003,10.541666666666666
19710510,64.16666666666667,0,52,30.06791666666666,10.625
19710511,67.29166666666667,0,53.541666666666664,30.098749999999992,6.666666666666667
19710512,68.79166666666667,0,65.875,29.88041666666666,12.458333333333334
19710513,61.083333333333336,2.04,82.08333333333333,29.64708333333333,13.083333333333334
19710514,64.25,0,52.541666666666664,29.906666666666666,10.25
19710515,62.625,0.03,59.541666666666664,30.162916666666664,9.291666666666666
19710516,58.791666666666664,1.0299999999999998,82.875,29.88291666666666,11.958333333333334
19710517,67.54166666666667,0,60.083333333333336,29.838333333333342,10.375
19710518,69.69565217391305,0,52.91304347826087,29.93869565217392,6.260869565217392
19710519,74.125,0,57.5,29.9325,6.708333333333333
19710520,70.29166666666667,0.44000000000000006,69.33333333333333,29.955833333333334,9.083333333333334
19710521,64.30434782608695,0.36000000000000004,77.8695652173913,29.950869565217396,8.304347826086957
19710522,63.208333333333336,0,56.375,29.924583333333334,11.291666666666666
19710523,63.5,0,43.458333333333336,30.040833333333328,7.958333333333333
19710524,67.04166666666667,0,67.79166666666667,29.97874999999999,10.875
19710525,73.875,0,62.791666666666664,29.832916666666666,19.5
19710526,70.45833333333333,0,52.541666666666664,29.945833333333336,8.875
19710527,64.54166666666667,0,50.416666666666664,30.062083333333334,8.208333333333334
19710528,59.333333333333336,0,60,30.095416666666654,8.625
19710529,58.75,0.45,76.20833333333333,29.952083333333338,13.958333333333334
19710530,58.333333333333336,0.7000000000000001,85.58333333333333,29.72583333333335,13.375
19710531,70.04166666666667,0.98,68.75,29.754999999999995,10.791666666666666
19710601,69.33333333333333,0,43.666666666666664,30.035833333333333,7.166666666666667
19710602,67.16666666666667,0.30000000000000004,75.625,30.170833333333324,7.125
19710603,73.45833333333333,0.08,78.125,30.157083333333336,8.583333333333334
19710604,76.95833333333333,0.58,68.66666666666667,30.11333333333333,6.416666666666667
19710605,76.66666666666667,0,66.83333333333333,30.032083333333336,6.208333333333333
19710606,76.83333333333333,0.13,71.33333333333333,29.96625,6.583333333333333
19710607,75.375,0.15,74.625,29.953750000000003,6.708333333333333
19710608,79.41666666666667,0,68.33333333333333,29.858749999999986,9.458333333333334
19710609,72.75,0,58.833333333333336,29.933333333333334,13.541666666666666
19710610,73.16666666666667,0,52.833333333333336,30.085000000000004,8.333333333333334
19710611,73.875,0,64.75,30.122916666666665,8.041666666666666
19710612,73.66666666666667,0.02,72.29166666666667,29.95833333333334,10.5
19710613,75,0,73.41666666666667,29.700000000000006,8.166666666666666
19710614,75.25,0.24000000000000002,69.125,29.658749999999998,9
19710615,64.16666666666667,0.02,84.91666666666667,29.882500000000004,10.458333333333334
19710616,64.66666666666667,0,74.66666666666667,30.029999999999998,7.875
19710617,70.375,0,62.333333333333336,30.11333333333333,4.625
19710618,71.66666666666667,0,63.041666666666664,30.189583333333328,6.125
19710619,74.45833333333333,0,68.91666666666667,30.128749999999997,6.625
19710620,77.41666666666667,0,68.5,30.00791666666666,7.583333333333333
19710621,79.58333333333333,0,69.83333333333333,29.844999999999995,8.25
19710622,78.29166666666667,0,64.29166666666667,29.827916666666667,7.625
19710623,77.625,0,70.91666666666667,29.857083333333335,6.5
19710624,79.56521739130434,0,68.1304347826087,29.93608695652174,5.391304347826087
19710625,81.375,0,64.91666666666667,29.929583333333337,10.75
19710626,82.875,0,65.33333333333333,29.837500000000002,8.125
19710627,82.20833333333333,0,62.791666666666664,29.928749999999994,6.958333333333333
19710628,81.16666666666667,0.2,70.08333333333333,29.991249999999994,5.958333333333333
19710629,77,0,76.08333333333333,30.142916666666665,6.666666666666667
19710630,82.34782608695652,0,74.26086956521739,30.06826086956522,9.130434782608695
19710701,81,0.45999999999999996,74.45833333333333,29.9175,11.375
19710702,79,0,68.125,29.967083333333335,9.541666666666666
19710703,75.25,0,49.125,30.181666666666672,10.291666666666666
19710704,75.04166666666667,0,54.416666666666664,30.197916666666668,6.666666666666667
19710705,74.66666666666667,0,54.25,30.062500000000004,6.041666666666667
19710706,76.75,1.26,71.375,29.93083333333333,8.208333333333334
19710707,79.95833333333333,0,62.291666666666664,30.0675,7.541666666666667
19710708,82.56521739130434,0,56.47826086956522,30.160434782608693,7.130434782608695
19710709,82.5,0.04,66.625,30.078749999999996,9.458333333333334
19710710,83.08333333333333,0,59.458333333333336,30.015833333333337,7.083333333333333
19710711,74.33333333333333,0,63.166666666666664,29.959166666666665,10.166666666666666
19710712,73.16666666666667,0,60.041666666666664,30.099999999999998,9.25
19710713,76.04166666666667,0,65.375,30.05,9.75
19710714,80.41666666666667,0,50.083333333333336,29.768749999999994,12.333333333333334
19710715,76.75,0,48.833333333333336,29.840000000000007,7.666666666666667
19710716,78.95833333333333,0,65.08333333333333,29.8725,8.75
19710717,80.75,0.72,62.083333333333336,29.890000000000004,7.875
19710718,76.54166666666667,0.34,62.791666666666664,29.945833333333326,6.583333333333333
19710719,76.75,0.11,79.125,29.752916666666675,9.333333333333334
19710720,75.83333333333333,0,64.25,29.854583333333334,8.458333333333334
19710721,73.16666666666667,0,56.791666666666664,30.09291666666667,5.958333333333333
19710722,75.08333333333333,0,59.833333333333336,30.126666666666676,5.75
19710723,77.16666666666667,0,63.125,30.115,7.833333333333333
19710724,76.83333333333333,0.3,71.54166666666667,29.986249999999995,7.541666666666667
19710725,80.20833333333333,0,70.08333333333333,29.907083333333336,7.041666666666667
19710726,81.625,0.01,68,29.83083333333333,9.625
19710727,79.75,0,66.33333333333333,29.912499999999994,8.666666666666666
19710728,78.375,0,58.625,30.063333333333333,8.416666666666666
19710729,78,0.73,81.375,29.987083333333334,9.625
19710730,75.875,1,83.54166666666667,29.972916666666674,8.333333333333334
19710731,78,0,76.45833333333333,30.05083333333333,11.708333333333334
19710801,79.75,0.07,74.875,30.19125,8.875
19710802,78.75,0,78.95833333333333,30.172916666666666,7.458333333333333
19710803,80.125,1.5,76.33333333333333,30.081666666666663,8.375
19710804,76.25,0.78,81.91666666666667,30.03541666666666,8.083333333333334
19710805,72.04166666666667,0.49,68.66666666666667,30.152916666666655,10.666666666666666
19710806,73.375,0,62.75,30.10499999999999,5.75
19710807,75.875,0,59.625,30.00583333333333,7.458333333333333
19710808,79.79166666666667,0,55.958333333333336,30.035833333333326,7.791666666666667
19710809,79.75,0,62.75,30.047916666666662,6.708333333333333
19710810,81.125,0,70.70833333333333,29.97041666666666,9.75
19710811,79.20833333333333,0.32000000000000006,73.25,29.81583333333333,13.083333333333334
19710812,73.41666666666667,0,58.708333333333336,29.967083333333324,10.333333333333334
19710813,72.45833333333333,0,59.958333333333336,30.061249999999983,7.583333333333333
19710814,75.20833333333333,0,60.458333333333336,30.013750000000016,6.708333333333333
19710815,76.875,0,60.416666666666664,30.004999999999992,6.791666666666667
19710816,76.125,0,67.83333333333333,30.10875,9.208333333333334
19710817,76.29166666666667,0,69.04166666666667,30.125000000000014,6.666666666666667
19710818,76.83333333333333,0,70.41666666666667,30.061666666666657,6.916666666666667
19710819,77.54166666666667,0.17000000000000004,75.04166666666667,30.022499999999997,8.083333333333334
19710820,79.375,0,66.83333333333333,29.984166666666663,9.791666666666666
19710821,82.04166666666667,0,63.416666666666664,29.883750000000006,9.916666666666666
19710822,77.625,0,60.625,29.82166666666667,6.5
19710823,76.5,0,60.666666666666664,29.785,10.791666666666666
19710824,69.58333333333333,0,49.416666666666664,30.046666666666653,8.583333333333334
19710825,71.66666666666667,0,66.70833333333333,30.05541666666666,7.75
19710826,73.75,0.06,72.33333333333333,30.05875,9.5
19710827,72.79166666666667,3.7899999999999996,87.20833333333333,29.954999999999995,8.916666666666666
19710828,75.125,0,64.70833333333333,29.906249999999996,12.416666666666666
19710829,74.41666666666667,0,63.75,30.150416666666654,7.833333333333333
19710830,75.25,0,70.91666666666667,30.13208333333333,6.708333333333333
19710831,75.75,0,70.45833333333333,30.117499999999996,8.041666666666666
19710901,69.875,0.01,74.04166666666667,30.207083333333344,7.125
19710902,71.58333333333333,0,71.04166666666667,30.26875,6.541666666666667
19710903,74.25,0,74.25,30.22416666666666,6.708333333333333
19710904,76,0,73.25,30.17125,7.583333333333333
19710905,78.33333333333333,0,75.16666666666667,30.10833333333333,7.166666666666667
19710906,79.5,0,72.875,30.11458333333334,6.833333333333333
19710907,77.58333333333333,0,73.125,30.104166666666657,6.916666666666667
19710908,78.66666666666667,0,75.625,30.040833333333328,6.958333333333333
19710909,79.04166666666667,0,73.54166666666667,29.9675,7
19710910,79.20833333333333,0,69.5,29.93291666666667,6.333333333333333
19710911,78.41666666666667,0.64,79.66666666666667,29.807916666666657,8.375
19710912,73.41666666666667,0.41000000000000003,85.375,29.72416666666666,7.375
19710913,73.29166666666667,0,76.70833333333333,29.550833333333333,8.166666666666666
19710914,72.875,0,68.58333333333333,29.55083333333334,10.25
19710915,74.875,0,65.08333333333333,29.814999999999998,8.208333333333334
19710916,75.79166666666667,0,72.625,30.01,6.541666666666667
19710917,73.20833333333333,1.13,73.375,30.06833333333333,8.041666666666666
19710918,73.25,0,74.41666666666667,30.116249999999997,8.333333333333334
19710919,74.70833333333333,0,75.83333333333333,30.14375,8.833333333333334
19710920,76.58333333333333,0,76.375,30.071666666666662,9.125
19710921,68.79166666666667,0.06,72.375,30.174166666666675,10.583333333333334
19710922,63.17391304347826,0,66.69565217391305,30.299999999999983,7.434782608695652
19710923,66.33333333333333,0.02,78.33333333333333,28.976249999999983,4.458333333333333
19710924,66.58333333333333,0,62.75,30.238749999999992,10.208333333333334
19710925,60.5,0,58.375,30.30875,6.333333333333333
19710926,60.333333333333336,0.21,78.375,30.162500000000005,6.791666666666667
19710927,66.95833333333333,0,82.375,30.170833333333334,5.583333333333333
19710928,70.66666666666667,0,76.08333333333333,30.232500000000005,5.875
19710929,70.04166666666667,0,78.70833333333333,30.193749999999998,5.083333333333333
19710930,70.29166666666667,0,76.625,30.05583333333332,12.333333333333334
19711001,69.70833333333333,0.07,83.83333333333333,30.01708333333333,16.458333333333332
19711002,72.83333333333333,0.41000000000000003,84.875,29.861666666666675,12.5
19711003,74.25,0,77.625,29.925,11.541666666666666
19711004,67.41666666666667,0,81.29166666666667,30.069999999999993,8.625
19711005,69.875,0,83.875,29.988749999999992,5.583333333333333
19711006,70.16666666666667,0.37,66.66666666666667,29.801249999999996,9.083333333333334
19711007,61,0,55.833333333333336,29.880416666666665,11.041666666666666
19711008,56.166666666666664,0,60.458333333333336,30.15291666666666,6.708333333333333
19711009,61.083333333333336,0,72.08333333333333,30.082916666666662,9.583333333333334
19711010,59.708333333333336,2.3099999999999996,84.25,29.696249999999996,11.291666666666666
19711011,57.833333333333336,0,62.333333333333336,29.769166666666674,13.375
19711012,60.333333333333336,0,66.70833333333333,30.00041666666667,4.791666666666667
19711013,62.166666666666664,0,76.75,30.1125,7.833333333333333
19711014,66.33333333333333,0,77.33333333333333,30.019166666666667,5.541666666666667
19711015,65.125,0,74.33333333333333,30.105833333333337,3.9166666666666665
19711016,63.875,0.02,81.54166666666667,30.159166666666664,4.875
19711017,63.958333333333336,0,81.79166666666667,30.277083333333337,11.375
19711018,58.208333333333336,0,73.75,30.301666666666666,11.625
19711019,61.375,0,59.75,30.286666666666665,10.833333333333334
19711020,62.125,0,76.25,30.485833333333332,11.583333333333334
19711021,61.875,0,74.625,30.44791666666667,6.833333333333333
19711022,61.958333333333336,0,86.29166666666667,30.226249999999997,6.125
19711023,63.291666666666664,0.23999999999999996,91.5,30.025416666666676,10.791666666666666
19711024,65.875,0.12,89.5,29.884583333333335,9.833333333333334
19711025,66.91666666666667,1.9500000000000002,91,29.851249999999993,9.541666666666666
19711026,66.45833333333333,0.6100000000000001,83.41666666666667,29.841666666666672,11.458333333333334
19711027,63.208333333333336,0,79.25,30.009166666666662,4.625
19711028,64.625,0,85.75,30.18041666666667,3
19711029,65.33333333333333,0,83.58333333333333,30.27791666666666,4.208333333333333
19711030,66.125,0.02,88.83333333333333,30.20833333333333,4.541666666666667
19711031,69.52,0,86.68,30.206800000000015,4.32
19711101,71.83333333333333,0,82.16666666666667,30.122916666666654,8.666666666666666
19711102,75,0.01,73.75,29.875833333333333,13.875
19711103,62.333333333333336,0.2,72.75,29.80125,9.875
19711104,49.333333333333336,0,41.416666666666664,30.11166666666666,10.666666666666666
19711105,47.458333333333336,0,54.166666666666664,30.398749999999993,5.791666666666667
19711106,53.125,0,72.33333333333333,30.305833333333336,6.791666666666667
19711107,45.5,0.18999999999999997,50.333333333333336,30.2475,17.75
19711108,35.458333333333336,0,49.375,30.431250000000002,11.666666666666666
19711109,35.916666666666664,0,60.125,30.314166666666676,7.916666666666667
19711110,44.833333333333336,0,61.833333333333336,30.083749999999984,9.166666666666666
19711111,46.333333333333336,0,56.333333333333336,30.060833333333335,10.791666666666666
19711112,48.708333333333336,0,67.45833333333333,30.011666666666656,5.291666666666667
19711113,55.291666666666664,0,67.29166666666667,29.94333333333333,7.458333333333333
19711114,48.416666666666664,0,67.29166666666667,30.327499999999983,6.541666666666667
19711115,52.041666666666664,0,78.875,30.172083333333344,5.666666666666667
19711116,54.666666666666664,0,71.45833333333333,30.14500000000001,9.708333333333334
19711117,49.583333333333336,0,74.29166666666667,30.247500000000006,3.5416666666666665
19711118,50.708333333333336,0,78.875,30.165000000000003,4.958333333333333
19711119,56.875,0.03,80.70833333333333,29.864166666666666,10.083333333333334
19711120,46.208333333333336,0,48.791666666666664,29.674583333333327,10.583333333333334
19711121,43.791666666666664,0,53.583333333333336,29.504166666666666,15.625
19711122,35.791666666666664,0,48.333333333333336,29.937916666666666,18.041666666666668
19711123,32,0,47.5,30.44083333333333,8.291666666666666
19711124,37.75,1.04,68.33333333333333,30.310833333333335,10.708333333333334
19711125,39.208333333333336,1.5899999999999999,71.54166666666667,30.045833333333324,21.875
19711126,39.583333333333336,0,63.083333333333336,30.204166666666655,8.291666666666666
19711127,41.166666666666664,0.060000000000000005,80.25,29.932083333333335,7.291666666666667
19711128,43.166666666666664,0,70.04166666666667,30.01458333333333,9.208333333333334
19711129,41.708333333333336,0.64,86.91666666666667,29.698750000000008,8.791666666666666
19711130,42.708333333333336,0,68,29.738750000000007,14.958333333333334
19711201,34.958333333333336,0,49.833333333333336,30.34083333333334,13.875
19711202,30.166666666666668,0,55.708333333333336,30.562499999999986,10.583333333333334
19711203,23.333333333333332,0,61.583333333333336,30.4075,5.875
19711204,35.166666666666664,0,63.625,30.347916666666666,9.583333333333334
19711205,31.5,0,65.33333333333333,30.56416666666667,9.125
19711206,42.25,0,85.54166666666667,30.289583333333336,5.958333333333333
19711207,49.583333333333336,1.3400000000000003,96.33333333333333,29.905833333333334,6.208333333333333
19711208,46.833333333333336,0,96.04166666666667,30.16999999999999,6.625
19711209,47.25,0,95.125,30.18208333333334,6.458333333333333
19711210,49.541666666666664,0,90,30.003333333333334,7.333333333333333
19711211,57.125,0,61.791666666666664,30.04333333333334,11.333333333333334
19711212,49.666666666666664,0,70.41666666666667,30.066250000000007,7.291666666666667
19711213,51.833333333333336,0,56,30.122500000000002,12.416666666666666
19711214,43.416666666666664,0,65.875,30.242083333333326,6.708333333333333
19711215,58.291666666666664,0,81.58333333333333,29.92416666666666,12.083333333333334
19711216,63.666666666666664,0,64.95833333333333,29.857916666666657,10.333333333333334
19711217,49.375,0.01,60.75,29.87499999999999,8.916666666666666
19711218,26.652173913043477,0.01,47.130434782608695,30.121739130434786,18.695652173913043
19711219,32.958333333333336,0,51.833333333333336,30.245416666666667,10.916666666666666
19711220,46,0.29999999999999993,85.16666666666667,29.915833333333328,10.833333333333334
19711221,48.69565217391305,0,84.04347826086956,30.04478260869565,9
19711222,35.166666666666664,0,43.625,30.682916666666667,14
19711223,32.458333333333336,0,55.833333333333336,30.770416666666666,7
19711224,48.125,0,72,30.28708333333334,11.458333333333334
19711225,45.708333333333336,0,54.916666666666664,30.29708333333333,6.5
19711226,52.875,0,65.375,29.92625,8.166666666666666
19711227,57.291666666666664,0,73.41666666666667,29.96708333333334,6.625
19711228,54.708333333333336,0,64.70833333333333,29.935416666666658,10.625
19711229,40.75,0,61.666666666666664,30.202916666666656,7.208333333333333
19711230,55.791666666666664,0,69.79166666666667,29.7525,13.375
19711231,44,0,49,30.014166666666664,14.291666666666666
19720101,36.875,0,63.708333333333336,30.292083333333334,6.125
19720102,40.625,0.3500000000000001,85.16666666666667,29.81833333333334,7.666666666666667
19720103,40.375,0,60.625,30.181250000000006,5.875
19720104,40.75,0.4900000000000001,87.125,29.989166666666666,3.6666666666666665
19720105,40.125,0.38000000000000006,80.04166666666667,29.825,10.875
19720106,27.333333333333332,0,57.25,30.161666666666665,6.541666666666667
19720107,34.666666666666664,0,60.041666666666664,30.0575,10.375
19720108,37.041666666666664,0,53.541666666666664,30.43166666666667,7.375
19720109,39.208333333333336,0.31000000000000005,83.04166666666667,30.0925,10
19720110,48.291666666666664,0.09,94.125,29.817500000000006,4.958333333333333
19720111,51.391304347826086,0.06,94.34782608695652,29.827391304347824,6
19720112,48.208333333333336,0,60.875,30.02958333333332,6.208333333333333
19720113,55.708333333333336,0.12,92.125,29.777083333333337,10.208333333333334
19720114,38.916666666666664,0.14,55.666666666666664,30.13166666666667,12.875
19720115,20.869565217391305,0,49,30.38652173913043,16.17391304347826
19720116,10.833333333333334,0,31.791666666666668,30.646666666666658,16.541666666666668
19720117,21.25,0,41.5,30.402499999999993,11.875
19720118,34.375,0,50.375,30.215416666666666,7.666666666666667
19720119,50.208333333333336,0,45.75,30.080833333333334,10.416666666666666
19720120,39.25,0.02,70.75,30.15291666666667,5.208333333333333
19720121,44.458333333333336,0.060000000000000005,83.33333333333333,30.080833333333334,7.833333333333333
19720122,41.291666666666664,0.11,85.33333333333333,30.051666666666666,5.458333333333333
19720123,44.166666666666664,0.02,94.45833333333333,29.816666666666674,5.666666666666667
19720124,49.583333333333336,0.1,77.83333333333333,29.975833333333327,9.25
19720125,48.25,0.04,49.125,30.048333333333332,17.791666666666668
19720126,30.375,0,36.833333333333336,30.44916666666667,6.708333333333333
19720127,28.75,0.03,52.166666666666664,30.349999999999998,7.541666666666667
19720128,31.958333333333332,0.13,78.29166666666667,30.024166666666662,6.458333333333333
19720129,31,0,62.708333333333336,30.175416666666663,5.291666666666667
19720130,36.791666666666664,0,57.458333333333336,29.959166666666675,8.375
19720131,26.75,0,46.5,30.133749999999996,9.541666666666666
19720201,34,0,62.75,30.248750000000005,5.416666666666667
19720202,35,0.2,85.58333333333333,30.088750000000008,10.541666666666666
19720203,40.333333333333336,0.92,90.66666666666667,29.769166666666667,8.375
19720204,26.125,0,41.875,29.929166666666664,19.166666666666668
19720205,24.041666666666668,0,38.375,30.35458333333334,9.458333333333334
19720206,33.125,0.03,60.875,30.026666666666667,8.333333333333334
19720207,27.625,0,56.458333333333336,29.937916666666666,12.708333333333334
19720208,22.608695652173914,0,41.43478260869565,30.35695652173913,9
19720209,25.291666666666668,0,44.208333333333336,30.442500000000006,7.833333333333333
19720210,26.625,0,49.416666666666664,30.49833333333334,9.333333333333334
19720211,30,0,49.458333333333336,30.472083333333334,4.25
19720212,35.166666666666664,0.05,65.25,30.287916666666664,6.166666666666667
19720213,45.041666666666664,0.9600000000000001,83.375,29.360833333333332,15.666666666666666
19720214,43.791666666666664,0.03,59.5,29.63041666666666,13.333333333333334
19720215,45.166666666666664,0,60.833333333333336,29.701666666666664,10.458333333333334
19720216,42.708333333333336,0,45.791666666666664,29.983749999999997,10.625
19720217,34.708333333333336,0.22,73.91666666666667,29.945000000000004,10.291666666666666
19720218,36.375,0.33,89.33333333333333,29.88291666666667,8.5
19720219,29.541666666666668,1.26,84.58333333333333,29.290833333333335,22.25
19720220,25.75,0,52.416666666666664,29.88541666666666,22.083333333333332
19720221,32.541666666666664,0,51.166666666666664,30.212500000000002,10.583333333333334
19720222,38,0,47.458333333333336,30.22,16.583333333333332
19720223,27.5,0.42,59.625,30.415000000000003,9.458333333333334
19720224,38.5,0.27999999999999997,87.08333333333333,29.84416666666667,6.875
19720225,44.666666666666664,0.01,74.95833333333333,30.021249999999984,5.791666666666667
19720226,42.666666666666664,0.56,81.66666666666667,29.925833333333333,9.083333333333334
19720227,31.75,0,59.125,30.274583333333336,9.041666666666666
19720228,44.916666666666664,0,64.29166666666667,29.92291666666668,7.375
19720229,56,0,56.375,29.889166666666657,7.25
19720301,61.166666666666664,0,56.541666666666664,29.882083333333345,10.291666666666666
19720302,67.875,0,64.41666666666667,29.749583333333334,16.708333333333332
19720303,41.666666666666664,0.6499999999999999,76.25,29.768333333333327,16.416666666666668
19720304,31.625,0,60.208333333333336,30.089583333333326,8.916666666666666
19720305,37.583333333333336,0.01,60.166666666666664,29.91458333333334,12.333333333333334
19720306,32.375,0,40.166666666666664,30.203750000000014,11.875
19720307,52.375,0,36,30.015833333333333,18.958333333333332
19720308,49.583333333333336,0,44.208333333333336,29.939999999999998,18.125
19720309,31.208333333333332,0,41.791666666666664,30.38541666666667,10.458333333333334
19720310,33.65217391304348,0,47.21739130434783,30.420434782608698,11.043478260869565
19720311,34.791666666666664,0,51.125,30.52124999999999,8.5
19720312,51.041666666666664,0.03,56.458333333333336,30.1775,8.583333333333334
19720313,49.083333333333336,0,70.875,30.147083333333327,12.083333333333334
19720314,42.416666666666664,0.21,87.75,29.999166666666678,12.041666666666666
19720315,40.041666666666664,0,66.41666666666667,29.937916666666652,10.708333333333334
19720316,49.458333333333336,0.44,69.875,29.655833333333334,6.583333333333333
19720317,51.333333333333336,0.5900000000000001,74.79166666666667,29.31416666666667,12.291666666666666
19720318,50.791666666666664,0,50.791666666666664,29.745416666666667,10.375
19720319,45.833333333333336,0,48.708333333333336,30.12416666666667,9.75
19720320,43.583333333333336,0,52.333333333333336,30.33166666666666,5.833333333333333
19720321,51.041666666666664,0,71.95833333333333,30.130000000000006,6.333333333333333
19720322,55.75,0.33999999999999997,70.45833333333333,29.550833333333326,16.208333333333332
19720323,41.375,0,52.583333333333336,29.649999999999995,14.375
19720324,27.083333333333332,0,47.833333333333336,29.85166666666666,16.75
19720325,32.708333333333336,0,46.791666666666664,29.926666666666666,11.875
19720326,39.666666666666664,0,38.333333333333336,29.918333333333333,14.25
19720327,46.666666666666664,0,41.708333333333336,29.77875,9.375
19720328,43.458333333333336,0,47.916666666666664,29.801666666666666,10.708333333333334
19720329,45.375,0,49.083333333333336,28.607916666666664,7.625
19720330,49.291666666666664,0,63.416666666666664,29.928333333333338,6.5
19720331,47.916666666666664,0,64.25,29.90791666666667,11.666666666666666
19720401,50.291666666666664,0.04,54.5,29.864166666666666,8.166666666666666
19720402,44.833333333333336,0.060000000000000005,59.583333333333336,29.902500000000003,9.75
19720403,46.166666666666664,0,47.583333333333336,30.0575,9.25
19720404,48.291666666666664,0.16,66,29.968749999999996,11.25
19720405,49.166666666666664,0,49,30.101250000000004,9.833333333333334
19720406,57.416666666666664,0,50.75,29.795833333333338,8.916666666666666
19720407,43.083333333333336,0.5800000000000001,73.83333333333333,29.640416666666667,15.541666666666666
19720408,31.833333333333332,0,63.291666666666664,29.9975,16.083333333333332
19720409,38,0,46.916666666666664,30.294166666666666,12.375
19720410,46.833333333333336,0,51.5,30.150416666666658,6.166666666666667
19720411,57.5,0,53.958333333333336,29.90875,7.458333333333333
19720412,56.125,0,54.541666666666664,29.96625,9.375
19720413,56.291666666666664,1,82.08333333333333,29.591666666666672,7.916666666666667
19720414,64,0,62.875,29.707500000000007,8.625
19720415,57.208333333333336,0,74.54166666666667,29.898750000000007,6.208333333333333
19720416,60.291666666666664,0.45000000000000007,80.375,29.70583333333334,10.291666666666666
19720417,62.75,0.03,54.625,29.84958333333333,13.541666666666666
19720418,62.666666666666664,0,49.958333333333336,30.157083333333343,6.666666666666667
19720419,69.66666666666667,0,52.625,30.010416666666657,10.875
19720420,67.875,0,61.958333333333336,29.839583333333337,13
19720421,54.666666666666664,0,43.75,30.203749999999996,10.958333333333334
19720422,45.958333333333336,1.4200000000000002,84,30.006666666666657,8.166666666666666
19720423,58.041666666666664,0.06,74.25,29.937083333333334,9.125
19720424,56.25,0.14,66.5,29.965000000000007,8.083333333333334
19720425,51.791666666666664,0,56.125,30.025833333333324,9.708333333333334
19720426,49.916666666666664,0,39.625,30.166249999999994,11.125
19720427,53,0,42.583333333333336,30.25375,9.125
19720428,54.833333333333336,0,51.75,30.31041666666667,5.375
19720429,61.541666666666664,0,52.416666666666664,30.254166666666663,5
19720430,61.56521739130435,0.05,73.73913043478261,30.31782608695652,5.6521739130434785
19720501,66.875,0,70.33333333333333,30.118750000000002,8.333333333333334
19720502,70.125,0,63.083333333333336,29.939166666666665,11.458333333333334
19720503,66.58333333333333,0.92,82.45833333333333,29.831249999999994,7
19720504,63.041666666666664,0.37,76.375,29.781666666666666,8.958333333333334
19720505,59.375,0,53.583333333333336,30.11500000000001,11.708333333333334
19720506,62.708333333333336,0,60.375,30.254583333333326,7.958333333333333
19720507,69.125,0,60.916666666666664,30.10249999999998,8.75
19720508,66.08333333333333,0.2,73.16666666666667,29.932500000000005,8
19720509,56.083333333333336,0.5000000000000001,88.5,29.68624999999999,10.916666666666666
19720510,57.666666666666664,0.03,59.75,30.072916666666668,11.166666666666666
19720511,60.208333333333336,0,38.416666666666664,30.26666666666667,8.208333333333334
19720512,65,0,44.125,30.252083333333346,6.208333333333333
19720513,64.625,0,62.291666666666664,30.168750000000014,7.833333333333333
19720514,63.25,0.30000000000000004,81.625,29.97708333333333,8.5
19720515,64.83333333333333,0.41000000000000003,83.45833333333333,29.795416666666657,8.083333333333334
19720516,65.20833333333333,0,73.16666666666667,29.799999999999997,6.375
19720517,66.29166666666667,0,68.58333333333333,29.838749999999994,5.333333333333333
19720518,67.83333333333333,0.05,72.625,29.93375,6.708333333333333
19720519,64.91666666666667,0.59,76.45833333333333,29.962500000000002,14.5
19720520,61.5,0.5700000000000001,88.95833333333333,29.854583333333338,9.625
19720521,64.1304347826087,0.03,86.17391304347827,29.820869565217386,5.043478260869565
19720522,67.75,0,77.83333333333333,29.82291666666666,9.25
